Customer ID,Created Date,Completion Date,Invoice Business Unit,Job Type,Job Status,Campaign Category,Campaign,Location Zip,Total,Opportunity,C Year,C Qtr,C Mo,B Year,B Qtr,B Mo,B Wk
270116241,6/27/2024,6/27/2024,Drains,Sump Pump,Completed,PPC,Google | PMAX | Drains,92103,$0.00,FALSE,2024,2,June,2024,2,June,26
31669167,6/27/2024,7/4/2024,Tankless,Tankless Flush,Canceled,PPC,Google | PMAX | Plumbing - Spanish,92131,$0.00,TRUE,2024,2,June,2024,2,June,26
31651138,6/27/2024,6/28/2024,Drains,Toilet Install,Completed,Google Business Profiles,GMB_SanDiego,92103,$900.00,TRUE,2024,2,June,2024,2,June,26
31632338,6/27/2024,6/27/2024,Drains,Toilet Leak,Completed,Direct Web Traffic,Direct Web Traffic,92130,$226.20,TRUE,2024,2,June,2024,2,June,26
474911785,6/27/2024,6/27/2024,Drains,Toilet Stop,Completed,Website,Website Phone Calls,92109,$132.00,TRUE,2024,2,June,2024,2,June,26
31675006,6/27/2024,6/27/2024,Water Filtration,Water Filtration Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92128,$245.87,TRUE,2024,2,June,2024,2,June,26
31642254,6/27/2024,6/28/2024,Water Filtration,Water Filtration Install,Completed,Direct Web Traffic,Direct Web Traffic,92024,$189.00,TRUE,2024,2,June,2024,2,June,26
474933915,6/27/2024,6/27/2024,Plumbing,Water Heater Estimate - Residential,Completed,Google Business Profiles,GMB_SanDiego,92117,$0.00,FALSE,2024,2,June,2024,2,June,26
475046573,6/28/2024,7/2/2024,HVAC Service,1-5 HVAC Unit,Completed,Branded Phone Number,A1-800-BILL HOWE,92064,$0.00,FALSE,2024,2,June,2024,2,June,26
474999327,6/28/2024,7/9/2024,HVAC Service,10+ HVAC Unit,Completed,PPC,Google | PMAX | Plumbing - Spanish,92119,$87.00,TRUE,2024,2,June,2024,2,June,26
60879252,6/28/2024,6/28/2024,HVAC Service,10+ HVAC Unit,Canceled,Branded Phone Number,A1-800-BILL HOWE,92007,$0.00,TRUE,2024,2,June,2024,2,June,26
89107316,6/28/2024,7/9/2024,HVAC Service,6-10 HVAC Unit,Completed,PPC,Google | PMAX | Drains,92154,$640.05,TRUE,2024,2,June,2024,2,June,26
475056473,6/28/2024,6/28/2024,Plumbing,Angle Stop,Completed,Google Business Profiles,GMB_SanDiego,92126,$237.95,TRUE,2024,2,June,2024,2,June,26
474967239,6/28/2024,7/5/2024,HVAC Service,Diagnosis,Canceled,Direct Web Traffic,Direct Web Traffic,92127,$0.00,TRUE,2024,2,June,2024,2,June,26
59676047,6/28/2024,7/7/2024,HVAC Service,Diagnosis,Canceled,Branded Phone Number,A1-800-BILL HOWE,92154,$0.00,TRUE,2024,2,June,2024,2,June,26
475002171,6/28/2024,6/28/2024,Restoration EMS,EMS Estimate,Completed,Organic Search,Google Organic,92116,$0.00,TRUE,2024,2,June,2024,2,June,26
475018155,6/28/2024,6/28/2024,Restoration EMS,EMS Estimate,Completed,PPC,Google Legacy Campaigns,92116,$0.00,TRUE,2024,2,June,2024,2,June,26
475055703,6/28/2024,7/1/2024,Plumbing,Gas Estimate,Completed,Google Business Profiles,GMB_SanDiego,92123,$0.00,FALSE,2024,2,June,2024,2,June,26
475041186,6/28/2024,6/28/2024,Plumbing,Gas Lock Out,Completed,Google Business Profiles,GMB_SanDiego,91910,$0.00,FALSE,2024,2,June,2024,2,June,26
475018136,6/28/2024,6/28/2024,Plumbing,Hose Bib,Completed,PPC,Google | PMAX | Drains,92111,$1709.64,TRUE,2024,2,June,2024,2,June,26
475051324,6/28/2024,7/1/2024,HVAC Sales,HVAC Estimate,Completed,PPC,Google Legacy Campaigns,92115,$0.00,TRUE,2024,2,June,2024,2,June,26
475054206,6/28/2024,7/3/2024,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,91910,$0.00,TRUE,2024,2,June,2024,2,June,26
474973005,6/28/2024,7/12/2024,HVAC Sales,HVAC Estimate,Canceled,Chat/ Online Booking - Schedule Engine,Schedule Engine,92025,$0.00,TRUE,2024,2,June,2024,2,June,26
325996326,6/28/2024,6/28/2024,Drains,Kitchen Stop,Canceled,Reserve with Google,Reserve with Google,92122,$0.00,TRUE,2024,2,June,2024,2,June,26
31696189,6/28/2024,6/28/2024,Drains,Kitchen Stop,Completed,PPC,Google | PMAX | Plumbing,92108,$92.00,TRUE,2024,2,June,2024,2,June,26
31732022,6/28/2024,7/9/2024,Plumbing,Lavatory Faucet,Completed,PPC,Google | PMAX | Plumbing - Spanish,92129,$239.00,TRUE,2024,2,June,2024,2,June,26
475021405,6/28/2024,6/28/2024,Drains,Lavatory Stop,Completed,PPC,Google | PMAX | Plumbing,92128,$92.00,TRUE,2024,2,June,2024,2,June,26
98228534,6/28/2024,6/28/2024,Drains,Mainline Stop,Completed,PPC,Google | PMAX | HVAC,92026,$159.00,TRUE,2024,2,June,2024,2,June,26
475060880,6/28/2024,6/30/2024,Drains,Mainline Stop,Canceled,Chat/ Online Booking - Schedule Engine,Schedule Engine,92117,$0.00,TRUE,2024,2,June,2024,2,June,26
475073711,6/28/2024,6/29/2024,Drains,Mainline Stop,Canceled,Chat/ Online Booking - Schedule Engine,Schedule Engine,92113,$0.00,TRUE,2024,2,June,2024,2,June,26
475082132,6/28/2024,7/1/2024,Drains,Mainline Stop,Completed,Website,Website Phone Calls,92027,$150.00,TRUE,2024,2,June,2024,2,June,26
475041275,6/28/2024,7/2/2024,Plumbing,Plumbing Estimate,Completed,PPC,Google | PMAX | HVAC,92109,$0.00,FALSE,2024,2,June,2024,2,June,26
475062085,6/28/2024,7/2/2024,Plumbing,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92071,$0.00,FALSE,2024,2,June,2024,2,June,26
31729183,6/28/2024,7/1/2024,Plumbing,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92130,$0.00,TRUE,2024,2,June,2024,2,June,26
475043694,6/28/2024,6/30/2024,Plumbing,PRV,Canceled,PPC,Google | PMAX | Plumbing - Spanish,92129,$0.00,TRUE,2024,2,June,2024,2,June,26
475042639,6/28/2024,6/28/2024,Restoration RECON,Remodel Estimate,Completed,External Referral,Referral,92111,$0.00,TRUE,2024,2,June,2024,2,June,26
31609157,6/28/2024,7/1/2024,Drains,Reset Toilet,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,91941,$0.00,FALSE,2024,2,June,2024,2,June,26
475028841,6/28/2024,7/1/2024,Lining Install - CA,Sewer Camera,Completed,Direct Web Traffic,Direct Web Traffic,92129,$0.00,TRUE,2024,2,June,2024,2,June,26
475046523,6/28/2024,7/1/2024,Drains,Sewer Camera,Completed,PPC,Google | Search | Brand,92054,$189.00,TRUE,2024,2,June,2024,2,June,26
475020422,6/28/2024,7/1/2024,Tankless,Tankless Estimate,Completed,PPC,Google | PMAX | Plumbing,92019,$0.00,TRUE,2024,2,June,2024,2,June,26
31569124,6/28/2024,7/1/2024,Drains,Toilet Leak,Completed,Branded Phone Number,Local 619,91932,$351.43,TRUE,2024,2,June,2024,2,June,26
475014757,6/28/2024,6/28/2024,Drains,Toilet Stop,Canceled,Direct Web Traffic,Direct Web Traffic,92139,$0.00,TRUE,2024,2,June,2024,2,June,26
31565707,6/28/2024,6/28/2024,Drains,Toilet Stop,Completed,Branded Phone Number,Local 619,92109,$238.00,TRUE,2024,2,June,2024,2,June,26
31683795,6/28/2024,7/2/2024,Drains,Tub/Shower Stop,Completed,PPC,Google | PMAX | Plumbing - Spanish,92126,$92.00,TRUE,2024,2,June,2024,2,June,26
475015282,6/28/2024,6/28/2024,Drains,Upper/Lower Leak,Completed,Google Business Profiles,GMB_SanDiego,92109,$0.00,TRUE,2024,2,June,2024,2,June,26
475084362,6/28/2024,7/17/2024,Drains,Upper/Lower Leak,Canceled,PPC,Google | Search | Brand,92131,$0.00,TRUE,2024,2,June,2024,2,June,26
475066849,6/28/2024,6/29/2024,Plumbing,Water Heater Estimate - Residential,Completed,PPC,Google | Search | Brand,92126,$0.00,FALSE,2024,2,June,2024,2,June,26
475103361,6/29/2024,7/5/2024,HVAC Service,6-10 HVAC Unit,Completed,Google Business Profiles,GMB_SanDiego,92126,$0.00,TRUE,2024,2,June,2024,2,June,26
475114430,6/29/2024,7/15/2024,HVAC Service,6-10 HVAC Unit,Completed,PPC,Discovery - Blended,92127,$87.00,TRUE,2024,2,June,2024,2,June,26
475096523,6/29/2024,7/1/2024,Plumbing,Angle Stop,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92129,$250.00,TRUE,2024,2,June,2024,2,June,26
475115469,6/29/2024,6/30/2024,Drains,Drain Repair,Completed,Google Business Profiles,GMB_SanDiego,92117,$268.00,TRUE,2024,2,June,2024,2,June,26
475105579,6/29/2024,6/30/2024,Drains,Floor Drain Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92101,$532.25,TRUE,2024,2,June,2024,2,June,26
31622480,6/29/2024,6/29/2024,Plumbing,Gas Estimate,Canceled,Branded Phone Number,Local 619,92106,$0.00,FALSE,2024,2,June,2024,2,June,26
31730696,6/29/2024,6/29/2024,Plumbing,Hose Bib,Completed,Google Business Profiles,GMB_SanDiego,92154,$400.02,TRUE,2024,2,June,2024,2,June,26
85077602,6/29/2024,9/17/2024,HVAC Sales,HVAC Estimate,Canceled,PPC,Google | PMAX | Drains,92109,$0.00,TRUE,2024,2,June,2024,2,June,26
475103916,6/29/2024,6/29/2024,Drains,Laundry Stop,Canceled,Branded Phone Number,Local 619,92019,$0.00,TRUE,2024,2,June,2024,2,June,26
475107071,6/29/2024,7/10/2024,Drains,Lavatory Stop,Canceled,Branded Phone Number,A1-800-BILL HOWE,92111,$0.00,TRUE,2024,2,June,2024,2,June,26
475103699,6/29/2024,6/29/2024,Plumbing,Leak Below Kitchen,Completed,Branded Phone Number,A1-800-BILL HOWE,92127,$372.50,TRUE,2024,2,June,2024,2,June,26
85111272,6/29/2024,6/29/2024,Drains,Leak Below Kitchen,Completed,Direct Web Traffic,Direct Web Traffic,92109,$612.11,TRUE,2024,2,June,2024,2,June,26
475119040,6/29/2024,6/29/2024,Drains,Mainline Stop,Completed,PPC,IV - G - S - Drains,92037,$388.00,TRUE,2024,2,June,2024,2,June,26
475116215,6/29/2024,6/29/2024,Plumbing,Pipe Leak,Completed,PPC,Google | PMAX | Plumbing - Spanish,92025,$377.50,TRUE,2024,2,June,2024,2,June,26
475103327,6/29/2024,7/15/2024,HVAC Service,Preventative Maintenance,Completed,Google Business Profiles,GMB_SanDiego,92103,$0.00,TRUE,2024,2,June,2024,2,June,26
323680168,6/29/2024,7/1/2024,Drains,Reset Toilet,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92116,$0.00,FALSE,2024,2,June,2024,2,June,26
475105397,6/29/2024,7/1/2024,Drains,Reset Toilet,Completed,Direct Web Traffic,Direct Web Traffic,92107,$189.00,TRUE,2024,2,June,2024,2,June,26
475108670,6/29/2024,7/2/2024,Drains,Toilet Install,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine Voice,92124,$1970.07,TRUE,2024,2,June,2024,2,June,26
31627988,6/29/2024,7/1/2024,Drains,Toilet Stop,Completed,Google Business Profiles,GMB_SanDiego,92107,$470.01,TRUE,2024,2,June,2024,2,June,26
475103256,6/29/2024,6/29/2024,Drains,Toilet Stop,Completed,Google Business Profiles,GMB_SanDiego,91942,$268.00,TRUE,2024,2,June,2024,2,June,26
31694721,6/29/2024,7/2/2024,Plumbing,Tub/Shower Faucet,Completed,PPC,Google | PMAX | Plumbing - Spanish,92116,$0.00,TRUE,2024,2,June,2024,2,June,26
475108527,6/29/2024,7/1/2024,Drains,Tub/Shower Stop,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,91913,$92.00,TRUE,2024,2,June,2024,2,June,26
101037225,6/29/2024,7/1/2024,Plumbing,Upper/Lower Leak,Completed,Google Business Profiles,GMB_SanDiego,92131,$0.00,TRUE,2024,2,June,2024,2,June,26
324946603,6/29/2024,7/3/2024,Plumbing,Upper/Lower Leak,Canceled,Branded Phone Number,Local 619,92130,$0.00,TRUE,2024,2,June,2024,2,June,26
475119663,6/29/2024,7/1/2024,Plumbing,Upper/Lower Leak,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92129,$567.00,TRUE,2024,2,June,2024,2,June,26
31568360,6/29/2024,6/29/2024,Plumbing,Water Heater Repair - Residential,Completed,Branded Phone Number,Local 619,92101,$377.50,TRUE,2024,2,June,2024,2,June,26
31724251,6/30/2024,7/1/2024,HVAC Service,1-5 HVAC Unit,Canceled,Google Business Profiles,GMB_SanDiego,92009,$0.00,TRUE,2024,2,June,2024,2,June,26
48948128,6/30/2024,7/1/2024,HVAC Service,Diagnosis,Canceled,Chat/ Online Booking - Schedule Engine,Schedule Engine,92116,$0.00,TRUE,2024,2,June,2024,2,June,26
31654866,6/30/2024,7/1/2024,Drains,Drain Estimate,Completed,Google Business Profiles,GMB_SanDiego,92014,$0.00,FALSE,2024,2,June,2024,2,June,26
476532829,6/30/2024,6/30/2024,Restoration EMS,EMS Estimate,Completed,Branded Phone Number,Local 619,92103,$0.00,FALSE,2024,2,June,2024,2,June,26
475565401,6/30/2024,7/1/2024,Restoration EMS,EMS Estimate,Completed,Email,2024 Account Customer Lining Newsletter,92103,$0.00,FALSE,2024,2,June,2024,2,June,26
475117545,6/30/2024,6/30/2024,Restoration EMS,EMS Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92103,$0.00,FALSE,2024,2,June,2024,2,June,26
475119805,6/30/2024,7/10/2024,HVAC Sales,HVAC Estimate,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92114,$0.00,FALSE,2024,2,June,2024,2,June,26
31594810,6/30/2024,6/30/2024,Drains,Kitchen Stop,Canceled,Branded Phone Number,A1-800-BILL HOWE,92020,$0.00,TRUE,2024,2,June,2024,2,June,26
272499692,6/30/2024,7/1/2024,Drains,Kitchen Stop,Completed,PPC,Google | PMAX | Plumbing - Spanish,92106,$92.00,TRUE,2024,2,June,2024,2,June,26
475113254,6/30/2024,6/30/2024,Drains,Lavatory Stop,Completed,PPC,Google | PMAX | Plumbing - Spanish,91932,$299.00,TRUE,2024,2,June,2024,2,June,26
95617230,6/30/2024,7/1/2024,Drains,Leak Below Kitchen,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92131,$0.00,TRUE,2024,2,June,2024,2,June,26
31676624,6/30/2024,6/30/2024,Drains,Leak Below Lavatory,Completed,Branded Phone Number,A1-800-BILL HOWE,92120,$385.22,TRUE,2024,2,June,2024,2,June,26
475121389,6/30/2024,6/30/2024,Drains,Mainline Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92139,$388.00,TRUE,2024,2,June,2024,2,June,26
475113592,6/30/2024,9/11/2024,Drains,Mainline Stop,Canceled,Google Business Profiles,GMB_SanDiego,92120,$0.00,TRUE,2024,2,June,2024,2,June,26
475124719,6/30/2024,7/1/2024,Drains,Mainline Stop,Completed,PPC,Google | PMAX | HVAC,92126,$0.00,TRUE,2024,2,June,2024,2,June,26
92723439,6/30/2024,7/1/2024,Plumbing,Pipe Leak,Completed,PPC,Google | PMAX | Drains,92130,$89.00,TRUE,2024,2,June,2024,2,June,26
475124707,6/30/2024,7/1/2024,Plumbing,Plumbing Estimate,Completed,PPC,Google | PMAX | Drains,91913,$395.00,TRUE,2024,2,June,2024,2,June,26
475108563,6/30/2024,7/15/2024,HVAC Service,Preventative Maintenance,Canceled,Chat/ Online Booking - Schedule Engine,Schedule Engine,92126,$0.00,TRUE,2024,2,June,2024,2,June,26
475117526,6/30/2024,7/2/2024,Drains,Toilet Install,Completed,Branded Phone Number,A1-800-BILL HOWE,92037,$248.89,TRUE,2024,2,June,2024,2,June,26
475115108,6/30/2024,6/30/2024,Drains,Tub/Shower Stop,Canceled,Google LSA,Google Local Services,91913,$0.00,TRUE,2024,2,June,2024,2,June,26
31733006,6/30/2024,6/30/2024,Drains,Tub/Shower Stop,Completed,PPC,Google | PMAX | Drains,92037,$557.50,TRUE,2024,2,June,2024,2,June,26
475139631,6/30/2024,7/1/2024,Drains,Upper/Lower Leak,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine Voice,91911,$0.00,TRUE,2024,2,June,2024,2,June,26
475130946,6/30/2024,7/2/2024,Water Filtration,Water Filtration Install,Completed,Google Business Profiles,GMB_SanDiego,92108,$0.00,FALSE,2024,2,June,2024,2,June,26
296274205,6/30/2024,7/1/2024,Plumbing,Water Heater Estimate - Residential,Completed,PPC,Google | PMAX | Drains,92115,$0.00,TRUE,2024,2,June,2024,2,June,26
96598053,6/30/2024,7/1/2024,Plumbing,Water Heater Repair - Residential,Completed,Organic Search,Google Organic,92104,$0.00,FALSE,2024,2,June,2024,2,June,26
31630221,6/30/2024,6/30/2024,Plumbing,Water Heater Repair - Residential,Completed,Google Business Profiles,GMB_SanDiego,92014,$377.50,TRUE,2024,2,June,2024,2,June,26
475495416,7/1/2024,7/9/2024,HVAC Service,1-5 HVAC Unit,Completed,Google Business Profiles,GMB_SanDiego,92109,$0.00,TRUE,2024,3,July,2024,3,July,27
475508035,7/1/2024,7/9/2024,HVAC Service,1-5 HVAC Unit,Completed,Direct Web Traffic,Direct Web Traffic,92040,$0.00,TRUE,2024,3,July,2024,3,July,27
475511548,7/1/2024,7/10/2024,HVAC Service,1-5 HVAC Unit,Canceled,Google LSA,Google Local Services,92129,$0.00,TRUE,2024,3,July,2024,3,July,27
31681869,7/1/2024,7/11/2024,HVAC Service,10+ HVAC Unit,Canceled,Direct Web Traffic,Direct Web Traffic,92130,$0.00,TRUE,2024,3,July,2024,3,July,27
42839842,7/1/2024,7/17/2024,HVAC Service,6-10 HVAC Unit,Completed,Google Business Profiles,GMB_SanDiego,92010,$87.00,TRUE,2024,3,July,2024,3,July,27
31695503,7/1/2024,7/1/2024,HVAC Service,6-10 HVAC Unit,Canceled,Organic Search,Google Organic,92037,$0.00,TRUE,2024,3,July,2024,3,July,27
475570607,7/1/2024,7/2/2024,Plumbing,Combo,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92126,$380.00,TRUE,2024,3,July,2024,3,July,27
65041297,7/1/2024,7/2/2024,Plumbing,Combo,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92111,$1173.00,TRUE,2024,3,July,2024,3,July,27
475502319,7/1/2024,7/8/2024,HVAC Service,Diagnosis,Canceled,PPC,Google | PMAX | Plumbing,92078,$0.00,TRUE,2024,3,July,2024,3,July,27
31686101,7/1/2024,7/1/2024,HVAC Service,Diagnosis,Canceled,Direct Web Traffic,Direct Web Traffic,92064,$0.00,TRUE,2024,3,July,2024,3,July,27
475506582,7/1/2024,7/16/2024,HVAC Service,Diagnosis,Completed,PPC,Google | Search | Brand,92114,$0.00,TRUE,2024,3,July,2024,3,July,27
31731638,7/1/2024,7/16/2024,HVAC Service,Diagnosis,Canceled,Google Business Profiles,GMB_SanDiego,91910,$0.00,TRUE,2024,3,July,2024,3,July,27
472784383,7/1/2024,7/1/2024,HVAC Service,Diagnosis,Canceled,Google Business Profiles,GMB_SanDiego,91941,$0.00,TRUE,2024,3,July,2024,3,July,27
31590809,7/1/2024,7/1/2024,Drains,Disposal,Completed,Branded Phone Number,A1-800-BILL HOWE,92109,$395.00,TRUE,2024,3,July,2024,3,July,27
31601620,7/1/2024,7/3/2024,Drains,Drain Estimate,Completed,Google Business Profiles,GMB_SanDiego,92037,$0.00,TRUE,2024,3,July,2024,3,July,27
475512419,7/1/2024,7/3/2024,Drains,Drain Estimate,Completed,Search,GS - NB - Plumbing San Diego,92025,$0.00,TRUE,2024,3,July,2024,3,July,27
475551538,7/1/2024,7/2/2024,Drains,Drain Estimate,Completed,PPC,Google | Search | Brand,92126,$0.00,TRUE,2024,3,July,2024,3,July,27
98241002,7/1/2024,7/1/2024,Drains,Drain Repair,Completed,Direct Web Traffic,Direct Web Traffic,92067,$308.13,TRUE,2024,3,July,2024,3,July,27
475602747,7/1/2024,7/2/2024,Drains,Drain Repair,Completed,Direct Web Traffic,Direct Web Traffic,92109,$0.00,TRUE,2024,3,July,2024,3,July,27
475523430,7/1/2024,7/1/2024,Restoration EMS,EMS Estimate,Completed,Direct Web Traffic,Direct Web Traffic,92127,$0.00,TRUE,2024,3,July,2024,3,July,27
475565377,7/1/2024,7/1/2024,Restoration EMS,EMS Estimate,Completed,PPC,Google | PMAX | Plumbing,92111,$0.00,TRUE,2024,3,July,2024,3,July,27
475587230,7/1/2024,7/2/2024,Restoration EMS,EMS Estimate,Completed,Branded Phone Number,Local 619,92020,$0.00,TRUE,2024,3,July,2024,3,July,27
475527919,7/1/2024,7/10/2024,Plumbing,Gas Estimate,Completed,Website,Website Phone Calls,92008,$0.00,FALSE,2024,3,July,2024,3,July,27
475582486,7/1/2024,7/2/2024,Plumbing,Gas Estimate,Completed,PPC,Google | PMAX | Plumbing - Spanish,92075,$0.00,FALSE,2024,3,July,2024,3,July,27
475108706,7/1/2024,7/5/2024,HVAC Sales,HVAC Estimate,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92009,$0.00,TRUE,2024,3,July,2024,3,July,27
475508944,7/1/2024,7/5/2024,HVAC Sales,HVAC Estimate,Completed,Google Business Profiles,GMB_SanDiego,92120,$0.00,TRUE,2024,3,July,2024,3,July,27
31708496,7/1/2024,7/15/2024,HVAC Service,HVAC Estimate,Completed,Google Business Profiles,GMB_SanDiego,91942,$0.00,TRUE,2024,3,July,2024,3,July,27
475525274,7/1/2024,9/17/2024,HVAC Sales,HVAC Estimate,Canceled,Yelp,Yelp,92109,$0.00,TRUE,2024,3,July,2024,3,July,27
31721617,7/1/2024,7/10/2024,HVAC Sales,HVAC Estimate,Completed,Tech referral,Tech Referral,92128,$0.00,TRUE,2024,3,July,2024,3,July,27
475507571,7/1/2024,7/1/2024,Drains,Kitchen Stop,Completed,Reserve with Google,Reserve with Google,92123,$92.00,TRUE,2024,3,July,2024,3,July,27
60995724,7/1/2024,7/2/2024,Drains,Kitchen Stop,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92131,$281.00,TRUE,2024,3,July,2024,3,July,27
31592586,7/1/2024,7/1/2024,Drains,Kitchen Stop,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92110,$341.16,TRUE,2024,3,July,2024,3,July,27
475512844,7/1/2024,7/1/2024,Drains,Kitchen Stop,Completed,PPC,Google | PMAX | Plumbing,92067,$0.00,TRUE,2024,3,July,2024,3,July,27
31576638,7/1/2024,7/2/2024,Drains,Kitchen Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92154,$92.00,TRUE,2024,3,July,2024,3,July,27
475502277,7/1/2024,7/1/2024,Plumbing,Laundry Bibbs,Completed,Google Business Profiles,GMB_SanDiego,92103,$0.00,TRUE,2024,3,July,2024,3,July,27
61330046,7/1/2024,7/1/2024,Plumbing,Laundry Bibbs,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92121,$650.00,TRUE,2024,3,July,2024,3,July,27
475519142,7/1/2024,7/1/2024,Drains,Laundry Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92021,$154.00,TRUE,2024,3,July,2024,3,July,27
31612115,7/1/2024,7/2/2024,Drains,Lavatory Stop,Completed,Google Business Profiles,GMB_SanDiego,92107,$417.67,TRUE,2024,3,July,2024,3,July,27
31716137,7/1/2024,7/1/2024,Drains,Lavatory Stop,Completed,Google Business Profiles,GMB_SanDiego,91911,$132.00,TRUE,2024,3,July,2024,3,July,27
31638327,7/1/2024,7/2/2024,Plumbing,Leak Below Kitchen,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92119,$194.00,TRUE,2024,3,July,2024,3,July,27
475566152,7/1/2024,7/3/2024,Lining Install - CA,Lining Estimate,Completed,Organic Search,Google Organic,92025,$0.00,TRUE,2024,3,July,2024,3,July,27
475513238,7/1/2024,7/1/2024,Drains,Mainline Stop,Completed,PPC,Google | Search | Brand,92064,$189.00,TRUE,2024,3,July,2024,3,July,27
475564638,7/1/2024,7/2/2024,Plumbing,Pipe Leak,Completed,Google Business Profiles,GMB_SanDiego,91932,$0.00,TRUE,2024,3,July,2024,3,July,27
475580554,7/1/2024,7/2/2024,Plumbing,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92129,$0.00,FALSE,2024,3,July,2024,3,July,27
475540677,7/1/2024,7/2/2024,Drains,Plumbing Inspection,Completed,Google Business Profiles,GMB_SanDiego,92127,$900.54,TRUE,2024,3,July,2024,3,July,27
475582267,7/1/2024,7/2/2024,Plumbing,Plumbing Service,Completed,Google LSA,Google Local Services,92109,$0.00,FALSE,2024,3,July,2024,3,July,27
475596543,7/1/2024,7/1/2024,Plumbing,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92128,$377.50,TRUE,2024,3,July,2024,3,July,27
475598924,7/1/2024,7/2/2024,Plumbing,Plumbing Service,Canceled,Chat/ Online Booking - Schedule Engine,Schedule Engine,92040,$0.00,TRUE,2024,3,July,2024,3,July,27
31701958,7/1/2024,7/1/2024,Plumbing,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92037,$0.00,TRUE,2024,3,July,2024,3,July,27
31715532,7/1/2024,7/23/2024,HVAC Service,Preventative Maintenance,Completed,Google Business Profiles,GMB_SanDiego,92128,$94.00,TRUE,2024,3,July,2024,3,July,27
475596677,7/1/2024,8/15/2024,HVAC Service,Preventative Maintenance,Completed,Branded Phone Number,Local 619,92108,$0.00,TRUE,2024,3,July,2024,3,July,27
31722749,7/1/2024,7/1/2024,Plumbing,PRV,Completed,PPC,Discovery - Blended,92109,$189.00,TRUE,2024,3,July,2024,3,July,27
475526460,7/1/2024,7/1/2024,Restoration RECON,Recon Estimate,Completed,PPC,Google | Search | Brand,92037,$0.00,FALSE,2024,3,July,2024,3,July,27
475570628,7/1/2024,7/2/2024,Lining Install - CA,Sewer Camera,Completed,PPC,Discovery - Blended,92110,$0.00,TRUE,2024,3,July,2024,3,July,27
475587274,7/1/2024,7/8/2024,Lining Install - CA,Sewer Camera,Completed,PPC,Discovery - Blended,92119,$0.00,TRUE,2024,3,July,2024,3,July,27
65922510,7/1/2024,7/1/2024,Re-Pipe,Slab Leak,Completed,Google Business Profiles,GMB_SanDiego,92109,$270.00,TRUE,2024,3,July,2024,3,July,27
475620783,7/1/2024,7/3/2024,Re-Pipe,Slab Leak,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92117,$189.00,TRUE,2024,3,July,2024,3,July,27
31713437,7/1/2024,8/5/2024,Tankless,Tankless Flush,Canceled,CSR Outbound,**Outbound (use this for out-bounding),92130,$0.00,TRUE,2024,3,July,2024,3,July,27
85260921,7/1/2024,7/3/2024,Tankless,Tankless Flush,Completed,CSR Outbound,**Outbound (use this for out-bounding),92117,$179.88,TRUE,2024,3,July,2024,3,July,27
251455661,7/1/2024,7/11/2024,Tankless,Tankless Flush,Completed,CSR Outbound,**Outbound (use this for out-bounding),92117,$210.00,TRUE,2024,3,July,2024,3,July,27
31707469,7/1/2024,7/1/2024,Tankless,Tankless Flush,Canceled,CSR Outbound,**Outbound (use this for out-bounding),92128,$0.00,TRUE,2024,3,July,2024,3,July,27
31700066,7/1/2024,7/9/2024,Tankless,Tankless Flush,Completed,CSR Outbound,**Outbound (use this for out-bounding),91977,$0.00,TRUE,2024,3,July,2024,3,July,27
31585352,7/1/2024,8/12/2024,Tankless,Tankless Flush,Canceled,CSR Outbound,**Outbound (use this for out-bounding),92131,$0.00,TRUE,2024,3,July,2024,3,July,27
