Customer ID,Created Date,Completion Date,Invoice Business Unit,Job Type,Job Status,Campaign Category,Campaign,Location Zip,Total,Opportunity
40880499,8/12/2026,8/13/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92124,$0.00,TRUE
31674139,8/12/2026,8/13/2026,Plumbing Sales,Plumbing Estimate,Completed,Email,Legacy Email Marketing Multiple Offers,92104,$0.00,TRUE
1124811736,8/12/2026,8/12/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92123,$0.00,TRUE
31608430,8/12/2026,8/14/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92111,$0.00,TRUE
31716699,8/13/2026,8/14/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92126,$0.00,FALSE
31566491,8/13/2026,8/13/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92106,$0.00,TRUE
1065856421,8/13/2026,,Plumbing Sales,Plumbing Estimate,Hold,Branded Phone Number,A1-800-BILL HOWE,92130,$0.00,TRUE
97817974,8/13/2026,8/19/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92057,$0.00,TRUE
1125170998,8/13/2026,8/14/2026,Plumbing Sales,Plumbing Estimate,Completed,Yelp,Yelp,92113,$0.00,FALSE
31535970,8/13/2026,8/19/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92106,$0.00,TRUE
31723915,8/13/2026,,Plumbing Sales,Plumbing Estimate,Hold,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92009,$0.00,TRUE
332503109,8/13/2026,,Plumbing Sales,Plumbing Estimate,Hold,Branded Phone Number,Local 619,92037,$0.00,TRUE
1125128862,8/14/2026,8/14/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92024,$0.00,TRUE
341417389,8/14/2026,8/14/2026,Plumbing Sales,Plumbing Estimate,Completed,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92129,$0.00,TRUE
1102732715,8/14/2026,8/17/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92121,$0.00,FALSE
31583292,8/14/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,,Memberships due for Service,92109,$0.00,TRUE
981452714,8/14/2026,8/17/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92126,$0.00,TRUE
1125396339,8/14/2026,8/18/2026,Plumbing Sales,Plumbing Estimate,Completed,Sameday AI,Sameday AI,92027,$0.00,TRUE
1115661027,8/14/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Branded Phone Number,Local 619,92075,$0.00,TRUE
31709537,8/14/2026,,Plumbing Sales,Plumbing Estimate,Hold,Branded Phone Number,A1-800-BILL HOWE,92064,$0.00,TRUE
53632206,8/15/2026,,Plumbing Sales,Plumbing Estimate,In Progress,Organic Search,Google Organic,92037,$1930.00,TRUE
1036583888,8/15/2026,8/17/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | PMAX | HVAC,92101,$0.00,TRUE
1038021412,8/15/2026,8/17/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_Poway,92064,$0.00,FALSE
1122387242,8/17/2026,8/17/2026,Plumbing Sales,Plumbing Estimate,Completed,Organic Search,Google Organic,92129,$0.00,TRUE
312039060,8/17/2026,8/17/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92128,$0.00,FALSE
31713861,8/17/2026,8/17/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92102,$0.00,FALSE
260979953,8/17/2026,8/18/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92024,$0.00,FALSE
65426716,8/17/2026,8/19/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92130,$557.00,TRUE
1125520618,8/17/2026,,Plumbing Sales,Plumbing Estimate,Hold,Branded Phone Number,Local 619,92111,$0.00,FALSE
282753174,8/17/2026,8/17/2026,Plumbing Sales,Plumbing Estimate,Canceled,Website,Email Contact Form,92101,$0.00,TRUE
1127338078,8/17/2026,8/18/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92108,$0.00,FALSE
54472817,8/17/2026,8/17/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92105,$0.00,TRUE
31608430,8/17/2026,8/18/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92111,$0.00,FALSE
66181548,8/17/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,,Memberships due for Service,92106,$0.00,TRUE
286949075,8/17/2026,8/20/2026,Plumbing Sales,Plumbing Estimate,Completed,Organic Search,Google Organic,92067,$0.00,FALSE
31563821,8/17/2026,8/12/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92020,$0.00,TRUE
44487486,8/17/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Branded Phone Number,Local 619,92109,$0.00,TRUE
1127629435,8/18/2026,8/19/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Plumbing,92108,$0.00,FALSE
31655530,8/18/2026,8/14/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92037,$0.00,TRUE
31595115,8/18/2026,8/19/2026,Plumbing Sales,Plumbing Estimate,Completed,Organic Search,Google Organic,92104,$0.00,TRUE
67537405,8/18/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Branded Phone Number,Local 619,92064,$0.00,TRUE
31674139,8/18/2026,8/21/2026,Plumbing Sales,Plumbing Estimate,Completed,Email,Legacy Email Marketing Multiple Offers,92104,$0.00,TRUE
1125287433,8/18/2026,8/18/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92037,$0.00,TRUE
1127933279,8/18/2026,8/18/2026,Plumbing Sales,Plumbing Estimate,Completed,Direct Web Traffic,Direct Web Traffic,92109,$0.00,TRUE
66856952,8/18/2026,8/19/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | PMAX | Drains,92129,$0.00,TRUE
31573125,8/18/2026,,Plumbing Sales,Plumbing Estimate,Hold,Direct Web Traffic,Direct Web Traffic,92129,$0.00,TRUE
31680759,8/18/2026,8/21/2026,Plumbing Sales,Plumbing Estimate,Completed,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92118,$0.00,FALSE
64462960,8/18/2026,,Plumbing Sales,Plumbing Estimate,Hold,,Memberships due for Service,91941,$0.00,TRUE
1127338078,8/19/2026,8/21/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92108,$1855.00,TRUE
50978288,8/19/2026,8/19/2026,Plumbing Sales,Plumbing Estimate,Completed,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92115,$0.00,TRUE
85461290,8/19/2026,8/20/2026,Plumbing Sales,Plumbing Estimate,Completed,Outbound SMS,ST Outbound Text Lines,92131,$0.00,TRUE
254408058,8/19/2026,,Plumbing Sales,Plumbing Estimate,Hold,Branded Phone Number,A1-800-BILL HOWE,92118,$0.00,TRUE
31723349,8/19/2026,,Plumbing Sales,Plumbing Estimate,Hold,Google Business Profiles,GMB_SanDiego,92008,$0.00,TRUE
1074833540,8/19/2026,8/20/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92105,$0.00,TRUE
1128275755,8/19/2026,8/20/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92037,$0.00,TRUE
41684952,8/19/2026,8/19/2026,Plumbing Sales,Plumbing Estimate,Completed,Direct Web Traffic,Direct Web Traffic,92037,$0.00,TRUE
60689140,8/19/2026,8/20/2026,Plumbing Sales,Plumbing Estimate,Completed,Website,Website Phone Calls,92103,$0.00,TRUE
322971552,8/19/2026,8/20/2026,Plumbing Sales,Plumbing Estimate,Canceled,Direct Web Traffic,Direct Web Traffic,92131,$0.00,TRUE
31563918,8/20/2026,8/20/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92118,$0.00,TRUE
1128559966,8/20/2026,8/20/2026,Plumbing Sales,Plumbing Estimate,Completed,Email,Legacy Email Marketing Multiple Offers,92131,$0.00,TRUE
31692299,8/20/2026,8/21/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | HVAC,92131,$0.00,TRUE
92627978,8/20/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Email,Legacy Email Marketing Multiple Offers,92119,$0.00,TRUE
1101085365,8/20/2026,8/20/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92021,$0.00,FALSE
981452714,8/20/2026,8/21/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92126,$0.00,TRUE
476566853,8/20/2026,8/20/2026,Plumbing Sales,Plumbing Estimate,Completed,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92109,$0.00,TRUE
31535970,8/20/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Branded Phone Number,Local 619,92106,$0.00,TRUE
93606953,8/20/2026,8/20/2026,Plumbing Sales,Plumbing Estimate,Completed,Website,Email Contact Form,92122,$0.00,TRUE
31693148,8/20/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,,Memberships due for Service,92109,$0.00,TRUE
901811809,8/20/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,,Memberships due for Service,92129,$0.00,TRUE
1115911123,8/20/2026,8/21/2026,Plumbing Sales,Plumbing Estimate,Completed,Tech referral,Tech Referral,92128,$0.00,TRUE
375017318,8/20/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Google Business Profiles,GMB_SanDiego,92101,$0.00,TRUE
49353541,8/21/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Yelp,Yelp,92064,$0.00,TRUE
31682317,8/21/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Branded Phone Number,Local 619,92120,$0.00,TRUE
286593181,8/21/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Google Business Profiles,GMB_SanDiego,92037,$0.00,TRUE
304742437,8/21/2026,8/21/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Plumbing,92126,$0.00,FALSE
31659211,8/21/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,PPC,Google | PMAX | HVAC,92104,$0.00,TRUE
313549719,8/21/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Branded Phone Number,Local 619,92108,$0.00,TRUE
1129273100,8/23/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Organic Search,Google Organic,92024,$0.00,TRUE
282753174,8/14/2026,8/17/2026,Plumbing Maintenance,Plumbing Inspection,Completed,Website,Email Contact Form,92101,$0.00,TRUE
484737644,8/14/2026,,Plumbing Maintenance,Plumbing Inspection,Scheduled,Organic Search,Chat - Service Titan,92129,$0.00,TRUE
31550952,8/15/2026,,Plumbing Maintenance,Plumbing Inspection,Scheduled,Branded Phone Number,Local 619,92105,$0.00,TRUE
979490189,8/13/2026,,Plumbing Install,Plumbing Install,In Progress,Branded Phone Number,A1-800-BILL HOWE,92117,$9380.00,TRUE
1104919408,8/10/2026,7/29/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | Search | Brand,92064,$0.00,TRUE
31640548,8/10/2026,8/11/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | PMAX | HVAC,92117,$1385.10,TRUE
481786927,8/10/2026,8/10/2026,Plumbing Service,Plumbing Service,Completed,Sameday AI,Sameday AI,92024,$160.00,TRUE
31579157,8/10/2026,8/10/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | Search | Brand,92107,$1193.00,TRUE
1081301538,8/10/2026,8/10/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | Search | Brand,92037,$583.00,TRUE
58541418,8/10/2026,8/11/2026,Plumbing Service,Plumbing Service,Completed,PPC,Bing | Search | Plumbing,92129,$0.00,FALSE
31589159,8/10/2026,7/31/2026,Plumbing Service,Plumbing Service,Completed,Direct Web Traffic,Direct Web Traffic,92103,-$607.50,TRUE
1118975112,8/10/2026,8/10/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92130,$0.00,TRUE
1123702725,8/10/2026,8/12/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92117,$0.00,TRUE
1102672351,8/10/2026,8/11/2026,Plumbing Service,Plumbing Service,Completed,Direct Web Traffic,Direct Web Traffic,91942,$0.00,FALSE
31709549,8/10/2026,8/10/2026,Plumbing Service,Plumbing Service,Completed,Google LSA,Google Local Services,92130,$995.00,TRUE
354744712,8/10/2026,,Plumbing Service,Plumbing Service,Hold,Google Business Profiles,GMB_SanDiego,91941,$0.00,TRUE
1107683380,8/10/2026,8/11/2026,Plumbing Service,Plumbing Service,Completed,Google LSA,Google Local Services,92129,$0.00,TRUE
268567853,8/10/2026,8/11/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92111,$1584.00,TRUE
97708185,8/10/2026,8/21/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92127,$0.00,TRUE
57942815,8/10/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Website,Website Phone Calls,91915,$6800.00,TRUE
474537277,8/10/2026,,Plumbing Service,Plumbing Service,Hold,Branded Phone Number,A1-800-BILL HOWE,92091,$1484.00,TRUE
31720146,8/10/2026,8/10/2026,Plumbing Service,Plumbing Service,Canceled,Direct Web Traffic,Direct Web Traffic,92119,$0.00,TRUE
31593848,8/10/2026,8/11/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92109,$248.00,TRUE
31730549,8/10/2026,8/10/2026,Plumbing Service,Plumbing Service,Canceled,Branded Phone Number,A1-800-BILL HOWE,92117,$0.00,TRUE
1114948396,8/11/2026,8/11/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | Search | Brand,92026,$220.00,TRUE
354938390,8/11/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92104,$0.00,FALSE
120652,8/11/2026,8/12/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92111,$175.00,TRUE
46832801,8/11/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,91941,$2010.00,TRUE
341252417,8/11/2026,8/12/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | Search | Brand,92118,$0.00,TRUE
31636452,8/11/2026,8/12/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | Search | Brand,92014,$195.04,TRUE
349121032,8/11/2026,8/12/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92067,$0.00,FALSE
470905782,8/11/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Organic Search,Bing Organic,92009,$435.00,TRUE
31701333,8/11/2026,8/11/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92075,$390.08,TRUE
979490189,8/11/2026,8/12/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92117,$0.00,TRUE
479618818,8/11/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,Direct Web Traffic,Direct Web Traffic,92108,$3797.68,TRUE
53190309,8/11/2026,8/18/2026,Plumbing Service,Plumbing Service,Completed,Direct Web Traffic,Direct Web Traffic,92101,$301.00,TRUE
31709059,8/11/2026,8/11/2026,Plumbing Service,Plumbing Service,Canceled,Branded Phone Number,Local 619,92075,$0.00,TRUE
90241939,8/11/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | Search | Brand,92107,$0.00,FALSE
307072571,8/11/2026,8/6/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,91941,$0.00,TRUE
31715776,8/11/2026,8/12/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92083,$0.00,TRUE
65031393,8/11/2026,,Plumbing Service,Plumbing Service,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92014,$1485.00,TRUE
31695717,8/11/2026,8/11/2026,Plumbing Service,Plumbing Service,Canceled,Google Business Profiles,GMB_SanDiego,92127,$0.00,TRUE
206182,8/11/2026,8/12/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92037,$950.00,TRUE
1124463554,8/11/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92104,$0.00,TRUE
310475296,8/11/2026,8/12/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92128,$457.50,TRUE
255270289,8/11/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,Email,Legacy Email Marketing Multiple Offers,92129,$265.00,TRUE
325527961,8/11/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92127,$0.00,TRUE
1124541653,8/11/2026,8/12/2026,Plumbing Service,Plumbing Service,Canceled,PPC,Google | Search | Brand,92122,$0.00,TRUE
1115700732,8/12/2026,8/12/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92056,$0.00,TRUE
333962278,8/12/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92056,$639.12,TRUE
265474198,8/12/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92128,$748.00,TRUE
57734948,8/12/2026,,Plumbing Service,Plumbing Service,Hold,Google Business Profiles,GMB_SanDiego,92101,$4113.00,TRUE
1095489959,8/12/2026,8/3/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92104,$0.00,TRUE
48924886,8/12/2026,8/12/2026,Plumbing Service,Plumbing Service,Canceled,Google Business Profiles,GMB_SanDiego,91977,$0.00,TRUE
1122091990,8/12/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Google LSA,Google Local Services,91913,$1100.00,TRUE
1089370756,8/12/2026,,Plumbing Service,Plumbing Service,Scheduled,Direct Web Traffic,Direct Web Traffic,92104,$3760.00,TRUE
31554486,8/12/2026,8/18/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | PMAX | Plumbing,92110,$4262.00,TRUE
1065351330,8/12/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92064,$0.00,TRUE
1124743450,8/12/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92091,$580.00,TRUE
120652,8/12/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Tech referral,Tech Referral,92126,$599.06,TRUE
476447170,8/12/2026,,Plumbing Service,Plumbing Service,Hold,Branded Phone Number,Local 619,92139,$0.00,TRUE
206182,8/12/2026,8/6/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92037,$0.00,TRUE
42022044,8/12/2026,8/7/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92037,$0.00,TRUE
58390662,8/12/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_Poway,92128,$292.00,TRUE
31576324,8/12/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Account,Work Order,92128,$0.00,TRUE
31671943,8/12/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google Legacy Campaigns,92124,$983.00,TRUE
31538589,8/12/2026,8/19/2026,Plumbing Service,Plumbing Service,Completed,Tech referral,Tech Referral,92084,$7800.00,TRUE
31640520,8/12/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Organic Search,Yahoo Organic,92108,$175.00,TRUE
31592506,8/12/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Organic Search,Google Organic,92014,$0.00,FALSE
1116113646,8/12/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Google LSA,Google Local Services,92128,$0.00,TRUE
265249106,8/12/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92117,$0.00,TRUE
31686022,8/12/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92130,$467.00,TRUE
287695849,8/13/2026,,Plumbing Service,Plumbing Service,Hold,Google Business Profiles,GMB_SanDiego,92118,$0.00,FALSE
206182,8/13/2026,8/12/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92037,$0.00,TRUE
101302748,8/13/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92130,$212.00,TRUE
49427630,8/13/2026,8/19/2026,Plumbing Service,Plumbing Service,Completed,Yelp,Yelp,92130,$350.00,TRUE
31709549,8/13/2026,8/10/2026,Plumbing Service,Plumbing Service,Completed,Google LSA,Google Local Services,92130,$0.00,TRUE
58541418,8/13/2026,8/11/2026,Plumbing Service,Plumbing Service,Completed,PPC,Bing | Search | Plumbing,92129,$0.00,FALSE
286742747,8/13/2026,,Plumbing Service,Plumbing Service,Hold,Yelp,Yelp,92129,$1045.00,TRUE
358042368,8/13/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92024,$0.00,TRUE
54699151,8/13/2026,,Plumbing Service,Plumbing Service,Scheduled,Google Business Profiles,GMB_SanDiego,92024,$0.00,TRUE
251371407,8/13/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,Organic Search,Google Organic,92110,$192.46,TRUE
884953724,8/13/2026,8/18/2026,Plumbing Service,Plumbing Service,Completed,Website,Email Contact Form,92029,$0.00,TRUE
1104965966,8/13/2026,,Plumbing Service,Plumbing Service,Hold,Direct Web Traffic,Direct Web Traffic,92104,$4172.00,TRUE
120652,8/13/2026,8/18/2026,Plumbing Service,Plumbing Service,Completed,Tech referral,Tech Referral,92115,$280.61,TRUE
365976316,8/13/2026,,Plumbing Service,Plumbing Service,Scheduled,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92029,$0.00,TRUE
120652,8/13/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92104,$211.72,TRUE
93798412,8/13/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,Sameday AI,Sameday AI,92105,$583.00,TRUE
322935640,8/14/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,Direct Mail,Dynamicard Direct Mail July 2025,92122,$0.00,TRUE
287207115,8/14/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92008,$769.80,TRUE
31605008,8/14/2026,8/19/2026,Plumbing Service,Plumbing Service,Canceled,Google LSA,Google Local Services,92054,$0.00,TRUE
300555227,8/14/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92123,$318.00,TRUE
44487486,8/14/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92109,$233.00,TRUE
86191331,8/14/2026,8/18/2026,Plumbing Service,Plumbing Service,Completed,Direct Web Traffic,Direct Web Traffic,92127,$655.00,TRUE
1125248774,8/14/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92127,$0.00,FALSE
31716699,8/14/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92126,$2300.00,TRUE
31669442,8/14/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92020,$246.56,TRUE
1125286290,8/14/2026,8/18/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | Search | Brand,92021,$96.90,TRUE
285136065,8/14/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92118,$0.00,FALSE
120652,8/14/2026,6/15/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92009,-$205.00,TRUE
287207115,8/14/2026,8/18/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92008,$750.00,TRUE
882772602,8/14/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | Search | Brand,92054,$350.00,TRUE
1125248774,8/14/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92127,$2065.00,TRUE
902469128,8/14/2026,7/21/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92101,$1350.00,TRUE
354938390,8/14/2026,8/21/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92104,$467.00,TRUE
93423045,8/14/2026,8/17/2026,Plumbing Service,Plumbing Service,Canceled,Website,Email Contact Form,92108,$0.00,TRUE
258135190,8/14/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,91978,$292.00,TRUE
31723044,8/14/2026,8/19/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92009,$0.00,FALSE
1122135836,8/14/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | PMAX | Plumbing,92104,$1800.00,TRUE
49214284,8/14/2026,8/14/2026,Plumbing Service,Plumbing Service,Completed,Yelp,Yelp,92128,$250.00,TRUE
1125170998,8/15/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,Yelp,Yelp,92113,$2780.00,TRUE
1125559904,8/15/2026,8/15/2026,Plumbing Service,Plumbing Service,Completed,Yelp,Yelp,92131,$250.00,TRUE
1125558412,8/15/2026,8/15/2026,Plumbing Service,Plumbing Service,Completed,Yelp,Yelp,92009,$250.00,TRUE
328487220,8/15/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92129,$0.00,FALSE
31655530,8/16/2026,8/16/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92037,$0.00,FALSE
31651570,8/16/2026,8/18/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92037,$1606.00,TRUE
31699192,8/16/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_Poway,92131,$530.00,TRUE
57762448,8/17/2026,8/19/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92117,$0.00,FALSE
1125558412,8/17/2026,8/19/2026,Plumbing Service,Plumbing Service,Completed,Yelp,Yelp,92009,$509.00,TRUE
58322171,8/17/2026,8/17/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92075,$0.00,TRUE
31563430,8/17/2026,,Plumbing Service,Plumbing Service,Hold,Google Business Profiles,GMB_SanDiego,92122,$351.44,TRUE
101302748,8/17/2026,8/13/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92130,$0.00,TRUE
1065925198,8/17/2026,,Plumbing Service,Plumbing Service,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92102,$0.00,TRUE
206182,8/17/2026,8/12/2026,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,Local 619,92037,$0.00,TRUE
31678682,8/17/2026,,Plumbing Service,Plumbing Service,Hold,Yelp,Yelp,92014,$0.00,TRUE
1120105934,8/17/2026,8/19/2026,Plumbing Service,Plumbing Service,Completed,PPC,Google | PMAX | Plumbing,92105,$0.00,TRUE
