,,Customer ID,Created Date,Completion Date,Invoice Business Unit,Job Type,Job Status,Campaign Category,Campaign,Location Zip,Total,Opportunity
,,31634202,8/24/2026,8/25/2026,Plumbing Sales,Jetting Estimate,Completed,PPC,Google | Search | Brand,92109,$0.00,TRUE
,,65700099,8/24/2026,8/25/2026,Plumbing Sales,Jetting Estimate,Completed,Google Business Profiles,GMB_SanDiego,92106,$0.00,FALSE
,,331687894,8/26/2026,8/28/2026,Plumbing Sales,Jetting Estimate,Completed,Tech referral,Tech Referral,92106,$0.00,TRUE
,,31646296,8/28/2026,8/31/2026,Plumbing Sales,Jetting Estimate,Completed,PPC,Google | Search | Brand,92037,$0.00,TRUE
,,904690355,9/1/2026,9/2/2026,Plumbing Sales,Jetting Estimate,Completed,PPC,Bing | Search | Plumbing,92122,$0.00,FALSE
,,1065919796,9/2/2026,,Plumbing Sales,Jetting Estimate,In Progress,Branded Phone Number,Local 619,92103,$0.00,TRUE
,,31563263,9/2/2026,9/2/2026,Plumbing Sales,Jetting Estimate,Canceled,Branded Phone Number,A1-800-BILL HOWE,92121,$0.00,TRUE
,,31563263,9/2/2026,9/3/2026,Plumbing Sales,Jetting Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92121,$0.00,TRUE
,,31595254,9/3/2026,9/3/2026,Plumbing Sales,Jetting Estimate,Canceled,Google LSA,Google Local Services,92105,$0.00,TRUE
,,1130008132,9/3/2026,,Plumbing Sales,Jetting Estimate,Scheduled,Google Business Profiles,GMB_SanDiego,91901,$0.00,TRUE
,,31729818,9/3/2026,9/4/2026,Plumbing Sales,Jetting Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92130,$0.00,FALSE
,,,,,11,11,11,11,11,,$0.00,
,Job Type: Job Walk,,,,,,,,,,,
,,31652960,8/24/2026,8/24/2026,Plumbing Sales,Job Walk,Completed,Yelp,Yelp,91941,$0.00,FALSE
,,31706524,8/24/2026,8/25/2026,Plumbing Sales,Job Walk,Completed,Organic Search,Bing Organic,92117,$0.00,FALSE
,,31631527,8/25/2026,8/20/2026,Plumbing Sales,Job Walk,Completed,Branded Phone Number,A1-800-BILL HOWE,92075,$0.00,FALSE
,,41776483,8/25/2026,8/25/2026,Plumbing Sales,Job Walk,Completed,Account,Work Order,91941,$0.00,FALSE
,,58163880,8/25/2026,8/28/2026,Plumbing Sales,Job Walk,Completed,Outbound SMS,ST Outbound Text Lines,92106,$0.00,FALSE
,,59990984,8/25/2026,8/26/2026,Plumbing Sales,Job Walk,Completed,PPC,Google | Search | Brand,92111,$0.00,FALSE
,,31655909,8/26/2026,,Plumbing Sales,Job Walk,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92117,$0.00,FALSE
,,31670836,8/26/2026,8/27/2026,Plumbing Sales,Job Walk,Completed,Google LSA,Google Local Services,92037,$0.00,FALSE
,,1126788892,8/26/2026,8/27/2026,Plumbing Sales,Job Walk,Completed,Branded Phone Number,Local 619,91945,$0.00,FALSE
,,1129781932,8/26/2026,8/28/2026,Plumbing Sales,Job Walk,Completed,Direct Web Traffic,Direct Web Traffic,92105,$0.00,FALSE
,,483199705,8/26/2026,8/27/2026,Plumbing Sales,Job Walk,Completed,PPC,Google | Search | Brand,92071,$0.00,FALSE
,,49674764,8/26/2026,,Plumbing Sales,Job Walk,Scheduled,PPC,Google | Search | Brand,91942,$0.00,FALSE
,,376666322,8/27/2026,8/27/2026,Plumbing Sales,Job Walk,Completed,Organic Search,Google Organic,92127,$0.00,FALSE
,,1127408941,8/27/2026,9/3/2026,Plumbing Sales,Job Walk,Completed,Branded Phone Number,A1-800-BILL HOWE,92111,$0.00,FALSE
,,1103053484,8/28/2026,8/31/2026,Plumbing Sales,Job Walk,Completed,Direct Web Traffic,Direct Web Traffic,92126,$0.00,FALSE
,,65700099,8/28/2026,8/28/2026,Plumbing Sales,Job Walk,Completed,Branded Phone Number,Local 619,92106,$0.00,FALSE
,,1130949874,8/28/2026,8/31/2026,Plumbing Sales,Job Walk,Completed,Organic Search,Google Organic,92021,$0.00,FALSE
,,58163880,8/29/2026,8/31/2026,Plumbing Sales,Job Walk,Completed,Outbound SMS,ST Outbound Text Lines,92106,$0.00,FALSE
,,979490189,8/31/2026,8/31/2026,Plumbing Sales,Job Walk,Canceled,Branded Phone Number,A1-800-BILL HOWE,92117,$0.00,FALSE
,,905182564,8/31/2026,8/31/2026,Plumbing Sales,Job Walk,Completed,Organic Search,Google Organic,92122,$0.00,FALSE
,,65700099,8/31/2026,8/31/2026,Plumbing Sales,Job Walk,Completed,Branded Phone Number,Local 619,92106,$0.00,FALSE
,,47217260,8/31/2026,9/1/2026,Plumbing Sales,Job Walk,Completed,Branded Phone Number,Local 619,92139,$0.00,FALSE
,,31537883,9/1/2026,9/1/2026,Plumbing Sales,Job Walk,Completed,Branded Phone Number,A1-800-BILL HOWE,92027,$0.00,FALSE
,,31709554,9/1/2026,9/1/2026,Plumbing Sales,Job Walk,Completed,Branded Phone Number,Local 619,92104,$0.00,FALSE
,,92581600,9/1/2026,9/1/2026,Plumbing Sales,Job Walk,Completed,Branded Phone Number,A1-800-BILL HOWE,92040,$0.00,FALSE
,,258130533,9/1/2026,9/3/2026,Plumbing Sales,Job Walk,Completed,PPC,Bing | Search | Brand,92117,$0.00,FALSE
,,258130533,9/1/2026,9/3/2026,Plumbing Sales,Job Walk,Canceled,PPC,Bing | Search | Brand,92117,$0.00,FALSE
,,1073106984,9/2/2026,,Plumbing Sales,Job Walk,Scheduled,Google Business Profiles,GMB_SanDiego,92130,$0.00,FALSE
,,31591404,9/2/2026,9/3/2026,Plumbing Sales,Job Walk,Completed,Yelp,Yelp,92104,$0.00,FALSE
,,1103530987,9/3/2026,9/3/2026,Plumbing Sales,Job Walk,Completed,PPC,Google | Search | Brand,92071,$0.00,FALSE
,,31732772,9/3/2026,,Plumbing Sales,Job Walk,In Progress,Uncategorized,Uncategorized,91911,$0.00,FALSE
,,278157015,9/3/2026,9/4/2026,Plumbing Sales,Job Walk,Completed,PPC,Google | Search | Brand,92064,$0.00,FALSE
,,31535970,9/4/2026,,Plumbing Sales,Job Walk,Scheduled,Branded Phone Number,Local 619,92106,$0.00,FALSE
,,1131584894,9/4/2026,9/4/2026,Plumbing Sales,Job Walk,Completed,PPC,Bing | Search | Brand,92014,$0.00,FALSE
,,344102117,9/5/2026,9/5/2026,Plumbing Sales,Job Walk,Completed,Google Business Profiles,GMB_SanDiego,92102,$0.00,FALSE
,,,,,35,35,35,35,35,,$0.00,
,Job Type: Moen Flo Estimate,,,,,,,,,,,
,,1129948781,8/25/2026,8/25/2026,Plumbing Sales,Moen Flo Estimate,Completed,Google Business Profiles,GMB_SanDiego,92124,$0.00,TRUE
,,1130088786,8/25/2026,8/26/2026,Plumbing Sales,Moen Flo Estimate,Completed,Branded Phone Number,Local 619,92021,$0.00,TRUE
,,1133351986,9/2/2026,,Plumbing Sales,Moen Flo Estimate,Scheduled,PPC,Google | PMAX | Plumbing,92127,$0.00,TRUE
,,,,,3,3,3,3,3,,$0.00,
,Job Type: Plumbing Estimate,,,,,,,,,,,
,,1129366743,8/24/2026,8/25/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92129,$0.00,FALSE
,,65426716,8/24/2026,8/19/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92130,$0.00,TRUE
,,31587607,8/24/2026,8/24/2026,Plumbing Sales,Plumbing Estimate,Canceled,Branded Phone Number,A1-800-BILL HOWE,92021,$0.00,TRUE
,,480448556,8/24/2026,8/24/2026,Plumbing Sales,Plumbing Estimate,Canceled,Google Business Profiles,GMB_SanDiego,92103,$0.00,TRUE
,,31584905,8/24/2026,8/25/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92084,$0.00,TRUE
,,1097914776,8/24/2026,8/24/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92109,$0.00,TRUE
,,31649532,8/24/2026,8/24/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92110,$0.00,TRUE
,,1113766841,8/24/2026,8/24/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92154,$0.00,TRUE
,,330510132,8/24/2026,8/25/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92075,$0.00,FALSE
,,92581600,8/24/2026,8/25/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92040,$0.00,TRUE
,,1129680496,8/25/2026,9/1/2026,Plumbing Sales,Plumbing Estimate,Completed,Google LSA,Google Local Services,92124,$0.00,FALSE
,,1129776395,8/25/2026,8/26/2026,Plumbing Sales,Plumbing Estimate,Completed,Email,Legacy Email Marketing Multiple Offers,92037,$0.00,FALSE
,,1129293007,8/25/2026,8/26/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92154,$0.00,TRUE
,,461248858,8/25/2026,8/25/2026,Plumbing Sales,Plumbing Estimate,Canceled,Google Business Profiles,GMB_SanDiego,92021,$0.00,TRUE
,,31635398,8/25/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92009,$0.00,TRUE
,,53541450,8/25/2026,,Plumbing Sales,Plumbing Estimate,Hold,Branded Phone Number,Local 619,92107,$0.00,TRUE
,,1130066180,8/25/2026,8/27/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | PMAX | Plumbing,92129,$0.00,TRUE
,,67955915,8/25/2026,8/27/2026,Plumbing Sales,Plumbing Estimate,Completed,Organic Search,Google Organic,92037,$0.00,TRUE
,,31690783,8/25/2026,8/27/2026,Plumbing Sales,Plumbing Estimate,Completed,Email,Legacy Email Marketing Multiple Offers,92024,$0.00,FALSE
,,31608149,8/25/2026,8/26/2026,Plumbing Sales,Plumbing Estimate,Completed,Direct Web Traffic,Direct Web Traffic,92117,$1300.00,TRUE
,,62529818,8/26/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Branded Phone Number,Local 619,92118,$0.00,TRUE
,,31678823,8/26/2026,8/27/2026,Plumbing Sales,Plumbing Estimate,Completed,Email,Legacy Email Marketing Multiple Offers,92111,$0.00,TRUE
,,352699732,8/26/2026,8/28/2026,Plumbing Sales,Plumbing Estimate,Completed,Direct Web Traffic,Direct Web Traffic,92109,$1642.00,TRUE
,,1130056798,8/26/2026,8/26/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92054,$0.00,FALSE
,,1130413968,8/26/2026,8/27/2026,Plumbing Sales,Plumbing Estimate,Canceled,PPC,Google | Search | Brand,92130,$0.00,TRUE
,,31591404,8/26/2026,9/2/2026,Plumbing Sales,Plumbing Estimate,Completed,Yelp,Yelp,92104,$0.00,FALSE
,,1130417889,8/26/2026,9/2/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92117,$0.00,TRUE
,,31659438,8/26/2026,,Plumbing Sales,Plumbing Estimate,Hold,,Memberships due for Service,92116,$0.00,TRUE
,,1130595056,8/26/2026,8/27/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | PMAX | Drains,92011,$0.00,FALSE
,,1130413968,8/27/2026,8/27/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92130,$0.00,TRUE
,,31649532,8/27/2026,8/27/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92110,$0.00,TRUE
,,477271882,8/27/2026,8/31/2026,Plumbing Sales,Plumbing Estimate,Completed,Email,Legacy Email Marketing Multiple Offers,91915,$0.00,TRUE
,,895516884,8/27/2026,8/28/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92029,$0.00,TRUE
,,1130695460,8/27/2026,8/27/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92128,$0.00,TRUE
,,62299082,8/27/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,,Memberships due for Service,92119,$0.00,TRUE
,,31563543,8/27/2026,9/1/2026,Plumbing Sales,Plumbing Estimate,Completed,Website,Website Phone Calls,92101,$0.00,TRUE
,,892995930,8/27/2026,8/28/2026,Plumbing Sales,Plumbing Estimate,Completed,Website,Email Contact Form,92069,$0.00,TRUE
,,31639089,8/27/2026,8/27/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92108,$0.00,TRUE
,,1130896609,8/27/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92103,$1105.00,TRUE
,,334660261,8/28/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92104,$0.00,FALSE
,,31724623,8/28/2026,,Plumbing Sales,Plumbing Estimate,Hold,Branded Phone Number,Local 619,92129,$0.00,TRUE
,,368986103,8/28/2026,9/1/2026,Plumbing Sales,Plumbing Estimate,Completed,,Memberships due for Service,92024,$3802.00,TRUE
,,42979705,8/28/2026,9/1/2026,Plumbing Sales,Plumbing Estimate,Completed,Website,Email Contact Form,92126,$0.00,TRUE
,,31564376,8/28/2026,8/31/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92111,$0.00,TRUE
,,1131098917,8/28/2026,8/31/2026,Plumbing Sales,Plumbing Estimate,Completed,Yelp,Yelp,92111,$0.00,TRUE
,,31731220,8/28/2026,8/28/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92154,$0.00,FALSE
,,1129509614,8/28/2026,8/31/2026,Plumbing Sales,Plumbing Estimate,Completed,Sameday AI,Sameday AI,92037,$0.00,FALSE
,,31706960,8/30/2026,8/31/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92037,$0.00,FALSE
,,31626443,8/31/2026,8/31/2026,Plumbing Sales,Plumbing Estimate,Canceled,Yelp,Yelp,91932,$0.00,TRUE
,,31727040,8/31/2026,8/31/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92014,$0.00,FALSE
,,54550337,8/31/2026,9/2/2026,Plumbing Sales,Plumbing Estimate,Completed,Tech referral,Tech Referral,92115,$0.00,TRUE
,,1131343748,8/31/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Google Business Profiles,GMB_Poway,92064,$0.00,TRUE
,,1131363051,8/31/2026,9/2/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92067,$0.00,TRUE
,,1131404619,9/1/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Tech referral,Tech Referral,92123,$0.00,TRUE
,,93606953,9/1/2026,9/1/2026,Plumbing Sales,Plumbing Estimate,Completed,Website,Email Contact Form,92037,$0.00,TRUE
,,1131404619,9/1/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Tech referral,Tech Referral,92123,$0.00,TRUE
,,31581855,9/1/2026,9/1/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92037,$686.20,TRUE
,,1128673808,9/1/2026,9/2/2026,Plumbing Sales,Plumbing Estimate,Completed,Organic Search,Google Organic,92091,$0.00,TRUE
,,31728908,9/1/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92126,$0.00,TRUE
,,1131404619,9/1/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Tech referral,Tech Referral,92123,$0.00,TRUE
,,67792591,9/1/2026,9/1/2026,Plumbing Sales,Plumbing Estimate,Canceled,PPC,Google | Search | HVAC,92127,$0.00,TRUE
,,67792591,9/1/2026,9/1/2026,Plumbing Sales,Plumbing Estimate,Canceled,PPC,Google | Search | HVAC,92127,$0.00,TRUE
,,377798630,9/1/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Website,Email Contact Form,92122,$470.00,TRUE
,,31684304,9/1/2026,9/2/2026,Plumbing Sales,Plumbing Estimate,Completed,Email,Legacy Email Marketing Multiple Offers,92116,$0.00,TRUE
,,483999280,9/1/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92037,$0.00,FALSE
,,1131864750,9/1/2026,9/2/2026,Plumbing Sales,Plumbing Estimate,Completed,Organic Search,Google Organic,91942,$0.00,TRUE
,,1077428234,9/1/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Yelp,Yelp,92075,$0.00,TRUE
,,50978288,9/1/2026,9/2/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92113,$0.00,TRUE
,,31670303,9/1/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,Email,Legacy Email Marketing Multiple Offers,92071,$0.00,TRUE
,,31586090,9/1/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92021,$0.00,TRUE
,,67792591,9/1/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92127,$0.00,TRUE
,,57092489,9/2/2026,9/2/2026,Plumbing Sales,Plumbing Estimate,Hold,PPC,Google | Search | Brand,92037,$0.00,TRUE
,,31695304,9/2/2026,9/2/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,91910,$0.00,TRUE
,,1132042902,9/2/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,Direct Web Traffic,Direct Web Traffic,92126,$1385.00,TRUE
,,31685833,9/2/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92106,$0.00,TRUE
,,373807195,9/2/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Outbound SMS,ST Outbound Text Lines,92131,$0.00,TRUE
,,31603961,9/2/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92128,$0.00,TRUE
,,31563821,9/2/2026,8/12/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92020,$0.00,TRUE
,,380193964,9/2/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | PMAX | Drains,92105,$0.00,TRUE
,,52843216,9/2/2026,9/2/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92008,$0.00,TRUE
,,1133450590,9/2/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Canceled,PPC,Google | Search | Brand,92129,$0.00,TRUE
,,486184014,9/2/2026,,Plumbing Sales,Plumbing Estimate,Hold,,Memberships due for Service,92128,$0.00,TRUE
,,31634820,9/2/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92107,$0.00,TRUE
,,98485841,9/2/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92106,$0.00,TRUE
,,31563543,9/3/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,Website,Website Phone Calls,92101,$0.00,TRUE
,,291242309,9/3/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Email,Legacy Email Marketing Multiple Offers,92075,$0.00,TRUE
,,31564740,9/3/2026,9/4/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92122,$0.00,TRUE
,,1133541881,9/3/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,Email,Legacy Email Marketing Multiple Offers,92109,$0.00,TRUE
,,31607410,9/3/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,PPC,Google | Search | Brand,92130,$0.00,TRUE
,,31685833,9/3/2026,9/4/2026,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92106,$0.00,FALSE
,,101852640,9/3/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,Yelp,Yelp,92110,$0.00,TRUE
,,49385151,9/3/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,,Memberships due for Service,92024,$0.00,TRUE
,,31634820,9/3/2026,9/3/2026,Plumbing Sales,Plumbing Estimate,Completed,PPC,Google | Search | Brand,92107,$0.00,TRUE
,,43727520,9/4/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92103,$0.00,TRUE
,,894792924,9/4/2026,,Plumbing Sales,Plumbing Estimate,Hold,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92037,$0.00,TRUE
,,1136031439,9/4/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Email,Legacy Email Marketing Multiple Offers,92075,$0.00,TRUE
,,273887537,9/4/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92037,$0.00,TRUE
,,97322782,9/4/2026,9/5/2026,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92115,$0.00,FALSE
,,327594001,9/6/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,PPC,Google | Search | Brand,92123,$0.00,TRUE
,,31544198,9/6/2026,,Plumbing Sales,Plumbing Estimate,Scheduled,PPC,Google | Search | Brand,92109,$0.00,TRUE
,,,,,100,100,100,100,100,,$10390.20,
,Job Type: Repipe/Reroute Estimate,,,,,,,,,,,
,,1129428576,8/24/2026,8/24/2026,Plumbing Sales,Repipe/Reroute Estimate,Completed,Google Business Profiles,GMB_SanDiego,92071,$0.00,TRUE
,,31681231,8/30/2026,9/3/2026,Plumbing Sales,Repipe/Reroute Estimate,Completed,Sameday AI,Sameday AI,92117,$0.00,TRUE
,,1131247620,8/30/2026,8/31/2026,Plumbing Sales,Repipe/Reroute Estimate,Completed,PPC,Google | PMAX | Drains,92111,$0.00,TRUE
,,1133649713,9/3/2026,9/4/2026,Plumbing Sales,Repipe/Reroute Estimate,Canceled,PPC,Google | Search | Brand,92056,$0.00,TRUE
,,,,,4,4,4,4,4,,$0.00,
,Job Type: Sump Pump Estimate,,,,,,,,,,,
,,248969725,8/25/2026,8/26/2026,Plumbing Sales,Sump Pump Estimate,Completed,PPC,Google | Search | Brand,92037,$0.00,TRUE
,,,,,1,1,1,1,1,,$0.00,
,Job Type: Tankless Estimate,,,,,,,,,,,
,,31623090,8/24/2026,8/27/2026,Plumbing Sales,Tankless Estimate,Completed,Direct Web Traffic,Direct Web Traffic,92111,$0.00,FALSE
,,98585519,8/25/2026,8/26/2026,Plumbing Sales,Tankless Estimate,Completed,Outbound SMS,ST Outbound Text Lines,91932,$179.88,TRUE
,,31609952,8/26/2026,8/28/2026,Plumbing Sales,Tankless Estimate,Completed,PPC,Google | Search | Brand,92106,$0.00,TRUE
,,1130638373,8/27/2026,8/27/2026,Plumbing Sales,Tankless Estimate,Completed,Google LSA,Google Local Services,92071,$0.00,TRUE
,,1129168827,8/31/2026,8/31/2026,Plumbing Sales,Tankless Estimate,Completed,PPC,Google | Search | Brand,91913,$0.00,TRUE
,,31573925,9/2/2026,9/3/2026,Plumbing Sales,Tankless Estimate,Canceled,PPC,Google | PMAX | Plumbing,92037,$0.00,TRUE
,,31690453,9/3/2026,9/3/2026,Plumbing Sales,Tankless Estimate,Canceled,Branded Phone Number,Local 619,91902,$0.00,TRUE
,,1136204691,9/5/2026,9/5/2026,Plumbing Sales,Tankless Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92127,$0.00,FALSE
,,,,,8,8,8,8,8,,$179.88,
,Job Type: Toilet Leak,,,,,,,,,,,
,,293115281,9/4/2026,,Plumbing Sales,Toilet Leak,Scheduled,PPC,Google | PMAX | Drains,91915,$0.00,TRUE
,,,,,1,1,1,1,1,,$0.00,
,Job Type: Water Filtration Estimate,,,,,,,,,,,
,,31601252,8/25/2026,8/26/2026,Plumbing Sales,Water Filtration Estimate,Completed,Email,Legacy Email Marketing Multiple Offers,92126,$0.00,TRUE
,,1130700486,8/27/2026,8/28/2026,Plumbing Sales,Water Filtration Estimate,Completed,PPC,Google | Search | Plumbing,92026,$179.88,TRUE
,,31720685,8/27/2026,8/31/2026,Plumbing Sales,Water Filtration Estimate,Completed,Direct Web Traffic,Direct Web Traffic,92129,$0.00,TRUE
,,902469128,8/28/2026,8/24/2026,Plumbing Sales,Water Filtration Estimate,Completed,Branded Phone Number,Local 619,92025,$9317.70,TRUE
,,1131123378,8/28/2026,9/3/2026,Plumbing Sales,Water Filtration Estimate,Completed,Organic Search,DuckDuckGo Organic,92118,$0.00,TRUE
,,1090099109,9/1/2026,9/2/2026,Plumbing Sales,Water Filtration Estimate,Completed,Branded Phone Number,Local 619,92014,$0.00,TRUE
,,370600199,9/3/2026,,Plumbing Sales,Water Filtration Estimate,Scheduled,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92154,$0.00,TRUE
,,31645205,9/4/2026,,Plumbing Sales,Water Filtration Estimate,Hold,Branded Phone Number,Local 619,92127,$0.00,TRUE
,,,,,8,8,8,8,8,,$9497.58,
,Job Type: Water Heater Estimate - Commercial,,,,,,,,,,,
,,31651227,8/26/2026,8/26/2026,Plumbing Sales,Water Heater Estimate - Commercial,Completed,Google Business Profiles,GMB_SanDiego,92109,$220.00,TRUE
,,31634907,8/26/2026,8/27/2026,Plumbing Sales,Water Heater Estimate - Commercial,Completed,Google Business Profiles,GMB_SanDiego,92123,$0.00,TRUE
,,31639089,8/26/2026,8/26/2026,Plumbing Sales,Water Heater Estimate - Commercial,Completed,Branded Phone Number,A1-800-BILL HOWE,92108,$1695.00,TRUE
,,31720904,8/28/2026,8/28/2026,Plumbing Sales,Water Heater Estimate - Commercial,Completed,Organic Search,Google Organic,92127,$0.00,TRUE
,,31667048,8/28/2026,,Plumbing Sales,Water Heater Estimate - Commercial,Hold,Website,Email Contact Form,91911,$0.00,TRUE
,,1131295450,8/31/2026,8/31/2026,Plumbing Sales,Water Heater Estimate - Commercial,Completed,Google Business Profiles,GMB_SanDiego,92101,$0.00,TRUE
,,31639089,8/31/2026,8/26/2026,Plumbing Sales,Water Heater Estimate - Commercial,Completed,Branded Phone Number,A1-800-BILL HOWE,92108,$0.00,TRUE
,,309982619,8/31/2026,9/1/2026,Plumbing Sales,Water Heater Estimate - Commercial,Completed,Account,Work Order,92103,$0.00,TRUE
,,31537975,9/1/2026,8/23/2026,Plumbing Sales,Water Heater Estimate - Commercial,Completed,PPC,Google | Search | Brand,92109,$0.00,TRUE
,,31543670,9/2/2026,9/2/2026,Plumbing Sales,Water Heater Estimate - Commercial,Completed,Account,Work Order,91913,$0.00,FALSE
,,1134770713,9/4/2026,9/4/2026,Plumbing Sales,Water Heater Estimate - Commercial,Completed,Branded Phone Number,Local 619,92105,$0.00,FALSE
,,,,,11,11,11,11,11,,$1915.00,
,Job Type: Water Heater Estimate - Residential,,,,,,,,,,,
,,1129344412,8/24/2026,8/27/2026,Plumbing Sales,Water Heater Estimate - Residential,Completed,Direct Web Traffic,Direct Web Traffic,92104,$0.00,FALSE
,,31712140,8/24/2026,8/21/2026,Plumbing Sales,Water Heater Estimate - Residential,Completed,Direct Web Traffic,Direct Web Traffic,92131,$0.00,TRUE
,,467239558,8/24/2026,8/24/2026,Plumbing Sales,Water Heater Estimate - Residential,Completed,Organic Search,Google Organic,92128,$0.00,FALSE
,,31658453,8/24/2026,8/24/2026,Plumbing Sales,Water Heater Estimate - Residential,Completed,Branded Phone Number,Local 619,92126,$0.00,TRUE
,,376666322,8/24/2026,8/24/2026,Plumbing Sales,Water Heater Estimate - Residential,Canceled,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92128,$0.00,TRUE
